first_name,last_name,description,quality,title,third_name,__last_seen,entity_id,father_name,type,second_name,name,__first_seen
,,,,,,2018-04-26 11:03:21.656269,everypolitician.b19a91fb-6cd7-499c-bcea-7e0ee991ea41,,,,Zambrano Grijalva José de Jesús,2018-04-12 09:03:44.828591
,,,,,,2018-04-26 11:01:23.521868,everypolitician.f747fc08-eaf7-4d21-876f-562296af9ebe,,,,"Schwarz, Andreas",2018-04-19 09:35:51.547269
,,,,,,2018-04-26 11:01:24.131047,everypolitician.3513b9b6-b8bf-4268-b2ed-33c2840b9b55,,,,"Lammel, Andreas",2018-04-12 09:01:50.555187
,,,,,,2018-04-26 11:01:27.920227,everypolitician.7d1659f4-66bd-42bb-b9a2-06c453954cbc,,,,"Spahn, Jens",2018-04-12 09:01:59.312560
,,,,,,2018-04-26 10:57:52.249695,everypolitician.52f38d3f-8bb1-481a-8292-9694f6892549,,,,"WEBSTER, Palmavon",2018-04-19 09:32:55.393561
,,,,,,2018-04-26 11:01:23.897148,everypolitician.8a31ba6e-b3c5-4706-8969-ff2bb2aa21cd,,,,"Klare, Arno",2018-04-19 09:35:51.248192
,,,,,,2018-04-26 11:03:19.597765,everypolitician.234b40a7-c430-469e-a01e-32197d8a10dd,,,,Hernández Alcalá J. Guadalupe,2018-04-12 09:03:42.448400
,,,,,,2018-04-26 11:03:20.140566,everypolitician.0abe74e8-9dd2-417c-81a1-b976f98aabd1,,,,Méndez Salas Jesús Rafael,2018-04-12 09:03:44.020076
,,,,,,2018-04-26 11:03:21.294215,everypolitician.aa38579a-7e23-4db7-a066-6c9815fa0f0e,,,,Cabrera Ruiz José Hugo,2018-04-12 09:03:45.609979
,,,,,,2018-04-26 11:03:21.438217,everypolitician.b6f2511d-de11-447f-bd0a-132329dfaeaa,,,,García López José Máximo,2018-04-12 09:03:44.496231
,,,,,,2018-04-26 10:57:51.998972,everypolitician.754a7061-6c50-49e9-a6c1-32d57074bd2d,,,,"BRADLEY, Evalie",2018-04-19 09:32:55.562499
,,,,,,2018-04-26 11:03:19.827146,everypolitician.73c0e82e-358a-4c1d-93d1-507f6b95bc98,,,,Jackson Ramírez Jesús Enrique,2018-04-12 09:03:45.727416
,,,,,,2018-04-26 11:03:20.583376,everypolitician.52d5cbb4-fb95-400d-8593-4037c122406b,,,,López Martín Jorge,2018-04-12 09:03:45.810768
,,,,,,2018-04-26 11:01:24.172490,everypolitician.aa8bd5aa-9b5f-4472-8fe8-3127c8480260,,,,"Knoerig, Axel",2018-04-12 09:01:54.398173
,,,,,,2018-04-26 11:01:32.530873,everypolitician.d8509824-2e77-4310-bf39-893bd68d9535,,,,"Mutzenich, Rolf",2018-04-12 09:02:06.918930
,,,,,,2018-04-26 11:01:28.757209,everypolitician.2257f7d5-8663-4099-a767-cfd6bc67cdfa,,,,"Grohler, Klaus-Dieter",2018-04-19 09:35:58.832582
,,,,,,2018-04-26 11:01:35.052058,everypolitician.f1a8da60-f854-4292-b3b9-25cc5b207695,,,,"Kekeritz, Uwe",2018-04-12 09:02:11.969418
,,,,,,2018-04-26 11:01:35.685369,everypolitician.f0269d6e-17bb-41e1-8940-4ba8e113a023,,,,"Wolff, Waltraud",2018-04-12 09:02:14.015500
,,,,,,2018-04-26 11:03:19.836207,everypolitician.6851fff3-e6e6-47c1-b0d7-4cb6c1cf0969,,,,Canavati Tafich Jesús Ricardo,2018-04-12 09:03:43.366955
,,,,,,2018-04-26 11:03:21.292663,everypolitician.b654d21f-ed67-4453-aa79-ea73ebaf1e86,,,,Sáenz Soto José Luis,2018-04-12 09:03:44.178054
,,,,,,2018-04-26 11:01:28.866095,everypolitician.3093047b-c449-43da-b925-c68fc71c5148,,,,"Castellucci, Lars",2018-04-19 09:35:58.825348
,,,,,,2018-04-26 11:03:19.990542,everypolitician.f58170c2-221c-4b98-ac4b-07f224f095ce,,,,Valencia Guzmán Jesús Salvador,2018-04-12 09:03:43.534544
,,,,,,2018-04-26 11:03:20.216053,everypolitician.939669a1-9581-4c9c-b961-e6d96d75b73d,,,,Dávila Flores Jorge Enrique,2018-04-12 09:03:49.523668
,,,,,,2018-04-26 11:03:20.725169,everypolitician.e44e5bc6-61d2-4141-beb6-3859c63f510e,,,,Gaxiola Lezama Jorgina,2018-04-12 09:03:45.844354
,,,,,,2018-04-26 11:01:35.243465,everypolitician.0a1bbe8f-596d-48ae-bf8b-c4bbb2fe44b1,,,,"Wilms, Valerie",2018-04-12 09:02:12.655867
,,,,,,2018-04-26 11:01:35.243513,everypolitician.81ab88b8-8c9b-4f5f-96d0-86c7b05be813,,,,"Schummer, Uwe",2018-04-12 09:02:09.292317
,,,,,,2018-04-26 11:03:20.540871,everypolitician.f0ab3000-d20b-47d4-a10b-4eeffff2b398,,,,Santiago Rodríguez Guillermo Rafael,2018-04-12 09:03:44.799534
,,,,,,2018-04-26 11:03:20.983823,everypolitician.9fd15232-dd62-4c46-a278-33dde97f0aa8,,,,Ramírez Marín Jorge Carlos,2018-04-12 09:03:48.810295
,,,,,,2018-04-26 11:01:35.685128,everypolitician.c5adef02-23f3-44c8-a16c-c1b06212af61,,,,"Beck, Volker",2018-04-12 09:02:11.751210
,,,,,,2018-04-26 11:03:20.541687,everypolitician.5153564d-09c2-47c5-9b87-96eb52ab363b,,,,Peralta Grappin Héctor,2018-04-12 09:03:44.621831
,,,,,,2018-04-26 11:03:21.188014,everypolitician.33714405-b322-476d-a698-42adc39aac08,,,,Córdova Hernández José Del Pilar,2018-04-12 09:03:47.485611
,,,,,,2018-04-26 11:01:23.213675,everypolitician.bdec976f-fc76-4fe3-b9d1-3214a748ec0e,,,,"Dobrindt, Alexander",2018-04-12 09:01:52.859316
,,,,,,2018-04-26 11:03:20.609691,everypolitician.9f6d092e-456a-4403-b62b-9e46dc1df48d,,,,Serrano Lora Jesús,2018-04-12 09:03:43.568244
,,,,,,2018-04-26 11:03:21.222196,everypolitician.17f88d52-5b60-40f4-ac16-1093e3a9839d,,,,Quezada Salas José Bernardo (LICENCIA),2018-04-12 09:03:45.626563
,,,,,,2018-04-26 11:01:27.420443,everypolitician.e6703c36-285c-4d68-b631-b65ca8a08538,,,,"Heil, Hubertus",2018-04-12 09:02:00.376055
,,,,,,2018-04-26 11:01:28.245732,everypolitician.e4c74063-677b-4313-a459-e5e58e3faebb,,,,"Landgraf, Katharina",2018-04-12 09:02:00.333907
,,,,,,2018-04-26 11:04:19.622726,everypolitician.cbf2d6c4-9fb4-48f1-9926-7265e8c66e39,,,,"te Heuheu, Georgina",2018-04-12 09:07:18.817455
,,,,,,2018-04-26 11:04:20.477973,everypolitician.d061a5ff-a01b-4e05-bd9d-eeb1d126a545,,,,"Faafoi, Kris",2018-04-12 09:05:12.068307
,,,,,,2018-04-26 11:04:20.478278,everypolitician.e61b4631-5b29-42e7-97b6-dfd1315f3566,,,,"Dalziel, Lianne",2018-04-12 09:05:12.141468
,,,,,,2018-04-26 11:04:21.006480,everypolitician.d9f7319a-566a-42d4-bbeb-e3a85e1db8bf,,,,"Kaye, Nikki",2018-04-12 09:05:14.318767
,,,,,,2018-04-26 11:04:21.603719,everypolitician.889304ad-5007-4b59-8dbb-a11ceb351319,,,,"Lee, Melissa",2018-04-12 09:05:12.529446
,,,,,,2018-04-26 11:04:22.020595,everypolitician.04facc0f-92c4-4dcf-823e-2c4588952c02,,,,"Henare, Tau",2018-04-12 09:05:15.739618
,,,,,,2018-04-26 11:04:25.863558,everypolitician.d6939ccd-c0f6-48d9-9760-a571e5317907,,,,"Lødemel, Bjørn",2018-04-12 09:03:58.690260
,,,,,,2018-04-26 11:01:27.845186,everypolitician.4b33d098-9a84-45a8-b07f-7286989fd17d,,,,"Krings, Günter",2018-04-12 09:01:58.050008
,,,,,,2018-04-26 11:04:19.797758,everypolitician.bae4562e-df1c-40d7-8fff-77a253d0be08,,,,"Bennett, David",2018-04-12 09:05:10.492977
,,,,,,2018-04-26 11:04:20.278195,everypolitician.c695fc09-22d2-4e62-8a4a-a77e3f765eeb,,,,"Goodhew, Jo",2018-04-12 09:05:11.557250
,,,,,,2018-04-26 11:04:20.418703,everypolitician.d38bf776-12b8-45cf-bd1b-44ec2d3c1bd6,,,,"Dean, Jacqui",2018-04-12 09:05:13.506657
,,,,,,2018-04-26 11:04:20.870047,everypolitician.1287bc9d-7c1e-4d17-88e6-338a852b6f6e,,,,"Tisch, Lindsay",2018-04-12 09:05:12.068307
,,,,,,2018-04-26 11:04:20.980589,everypolitician.2fd16480-aa16-4055-bcad-66bfaae6f18b,,,,"Smith, Nick",2018-04-12 09:05:12.358819
,,,,,,2018-04-26 11:04:22.320442,everypolitician.a3579fb8-fb2b-42ec-886b-cf25d4b72a4f,,,,"Ardern, Shane",2018-04-12 09:05:14.318661
,,,,,,2018-04-26 11:04:26.463427,everypolitician.3da5166a-53e8-438c-8aca-0c507b7cc00f,,,,"Collins, Judith",2018-04-12 09:05:11.624498
,,,,,,2018-04-26 11:04:41.738307,everypolitician.e24eb585-2a33-415e-abee-ba7e92e9386d,,,,"Grande, Trine Skei",2018-04-12 09:04:01.959742
,,,,,,2018-04-26 11:01:28.682595,everypolitician.948acb1b-4887-4464-8620-279e40d877c7,,,,"Andreae, Kerstin",2018-04-12 09:02:00.342370
,,,,,,2018-04-26 11:02:12.448572,everypolitician.c6e05f8e-78da-4ff6-abaf-5cec1fe05190,,,,"Uteem, Muhammad Reza Cassam",2018-04-12 09:03:23.656582
,,,,,,2018-04-26 11:04:12.844120,everypolitician.87ca8513-441d-4b3a-8d15-938a46c9ea1f,,,,"Torve, Tove-Lise",2018-04-12 09:07:52.952710
,,,,,,2018-04-26 11:04:19.372369,everypolitician.4c748e72-9334-4541-a126-d100c798b43b,,,,"Anderton, Jim",2018-04-12 09:07:25.349238
,,,,,,2018-04-26 11:04:21.512304,everypolitician.9ff932d5-883d-4ed7-b58b-67df054d0221,,,,"Smith, Lockwood",2018-04-12 09:05:14.068949
,,,,,,2018-04-26 11:04:21.915892,everypolitician.a401d060-8cb8-4bbd-baa5-883a8ea722d5,,,,"Guy, Nathan",2018-04-12 09:05:12.367668
,,,,,,2018-04-26 11:04:22.379055,everypolitician.c3b1eb3d-7298-4412-8d8d-039c0b2848b1,,,,"Huo, Raymond",2018-04-12 09:05:15.858873
,,,,,,2018-04-26 11:02:12.448601,everypolitician.2df86f2b-faa7-4f8d-a436-3b150d9bd77d,,,,"Mahomed, Osman Cassam",2018-04-12 09:03:23.882370
,,,,,,2018-04-26 11:04:20.286609,everypolitician.1974bf1c-1787-4ee2-9b18-b2206a8ab39a,,,,"Cunliffe, David",2018-04-12 09:05:10.877512
,,,,,,2018-04-26 11:04:20.648062,everypolitician.0a355796-1593-4168-adf2-f09b5ef2be75,,,,"Robertson, Grant",2018-04-12 09:05:10.944694
,,,,,,2018-04-26 11:04:21.014762,everypolitician.cf4011ee-2b62-41f7-897d-0b1bf771a89d,,,,"Key, John",2018-04-12 09:05:11.723408
,,,,,,2018-04-26 11:04:21.245299,everypolitician.1b1d8e8c-d5ae-4a28-97ef-d7f373fa51e2,,,,"Hutchison, Paul",2018-04-12 09:05:15.756366
,,,,,,2018-04-26 11:04:19.236356,everypolitician.80c291a2-5395-4f43-9902-7b5047359354,,,,"Carter, Chris",2018-04-12 09:07:18.977174
,,,,,,2018-04-26 11:04:19.639273,everypolitician.533c9081-f268-439e-8d7c-6301f364f1a3,,,,"Brownlee, Gerry",2018-04-12 09:05:17.617326
,,,,,,2018-04-26 11:04:20.094838,everypolitician.1422c590-0e1b-4c23-9856-3d60cc1f2c71,,,,"Cullen, Michael",2018-04-12 09:07:20.192741
,,,,,,2018-04-26 11:04:20.414580,everypolitician.211ebbf1-82ae-4791-bb0c-92265a077e68,,,,"Upston, Louise",2018-04-12 09:05:12.520982
,,,,,,2018-04-26 11:04:20.514633,everypolitician.a525fcbf-e93c-4cc3-aac6-5fd0295329f3,,,,"Hodgson, Pete",2018-04-12 09:07:20.970093
,,,,,,2018-04-26 11:04:20.648059,everypolitician.f881d626-6174-4b1d-a381-3ddc43f61656,,,,"Ririnui, Mita",2018-04-12 09:07:20.998080
,,,,,,2018-04-26 11:04:20.781463,everypolitician.5db45894-4b58-42be-951c-3ee657b8d7e0,,,,"Pillay, Lynne",2018-04-12 09:07:19.824733
,,,,,,2018-04-26 11:04:22.587723,everypolitician.e584af29-0b13-44a7-a26f-5bd4838c08b3,,,,"Joyce, Steven",2018-04-12 09:05:15.892284
,,,,,,2018-04-26 11:04:19.236119,everypolitician.4a629361-b148-439f-b874-af88c9ff8c8c,,,,"King, Annette",2018-04-12 09:05:21.983560
,,,,,,2018-04-26 11:04:19.966231,everypolitician.c60b57e7-cc3b-48e5-a49e-a7580dacdeb0,,,,"O'Connor, Damien",2018-04-12 09:05:10.309240
,,,,,,2018-04-26 11:04:20.789702,everypolitician.ca9c2097-6b9e-4e6d-be7b-b343d021fbd9,,,,"Graham, Kennedy",2018-04-12 09:05:11.940689
,,,,,,2018-04-26 11:04:20.972185,everypolitician.2becba21-c05b-4be5-8360-bf963b1990e8,,,,"Woodhouse, Michael",2018-04-12 09:05:13.062194
,,,,,,2018-04-26 11:04:21.005937,everypolitician.e67728bc-0b99-48fb-99b1-93d15770e2db,,,,"Barker, Rick",2018-04-12 09:07:27.090931
,,,,,,2018-04-26 11:04:21.164589,everypolitician.2f4bb8bb-819e-4ea9-b887-9f3991dc0eba,,,,"Horomia, Parekura",2018-04-12 09:05:12.521020
,,,,,,2018-04-26 11:04:21.511845,everypolitician.2358632b-90c5-4887-93dc-eaf4f1b59e50,,,,"Lotu-Iiga, Peseta Sam",2018-04-12 09:05:12.969853
,,,,,,2018-04-26 11:04:19.964489,everypolitician.9637dcae-571e-4697-844d-7659037a8bf3,,,,"Young, Jonathan",2018-04-12 09:05:12.043270
,,,,,,2018-04-26 11:04:20.095396,everypolitician.b1e964e8-6698-4a48-bc87-45fc6e70fb90,,,,"Curran, Clare",2018-04-12 09:05:11.129820
,,,,,,2018-04-26 11:04:20.870477,everypolitician.d79d5645-119b-428a-900a-6bce8ac0ee39,,,,"Sharples, Pita",2018-04-12 09:05:13.381841
,,,,,,2018-04-26 11:04:21.014389,everypolitician.03f9b8c8-3362-46e7-bf58-17e332abc1d1,,,,"Fitzsimons, Jeanette",2018-04-12 09:07:20.310262
,,,,,,2018-04-26 11:04:19.788850,everypolitician.84a6da5d-29ed-4461-9877-570acab059bd,,,,"Parata, Hekia",2018-04-12 09:05:11.146459
,,,,,,2018-04-26 11:04:19.861513,everypolitician.71500d41-1ac0-4aa3-bb83-5798f65af12c,,,,"Genter, Julie Anne",2018-04-12 09:05:11.892870
,,,,,,2018-04-26 11:04:20.606420,everypolitician.751c5318-8b7a-4f4c-a007-12d0870fe7fc,,,,"Turei, Metiria",2018-04-12 09:05:14.068731
,,,,,,2018-04-26 11:04:20.656376,everypolitician.81084c77-6ad7-40c7-a929-5e9225f32fc5,,,,"Hayes, John",2018-04-12 09:05:11.531999
,,,,,,2018-04-26 11:04:22.274082,everypolitician.9492df2e-f963-4e55-b0e8-db02199cb367,,,,"Goldsmith, Paul",2018-04-12 09:05:12.521124
,,,,,,2018-04-26 11:04:23.695986,everypolitician.cc30009a-37d8-4c62-bae9-f4410b5c2007,,,,"Dyson, Ruth",2018-04-12 09:05:14.166792
,,,,,,2018-04-26 11:04:19.781536,everypolitician.517a3527-a103-4385-add3-5710b2e3be25,,,,"Hayes, Joanne",2018-04-12 09:05:12.722002
,,,,,,2018-04-26 11:04:21.040265,everypolitician.49f1f8d3-aba4-470b-bd49-2a3cde1967f5,,,,"Barry, Maggie",2018-04-12 09:05:14.526234
,,,,,,2018-04-26 11:04:20.222617,everypolitician.c89e8e4f-60dc-4e61-8831-eca4bad4c45a,,,,"Lees-Galloway, Iain",2018-04-12 09:05:11.398662
,,,,,,2018-04-26 11:04:20.286428,everypolitician.0c179e0d-ebec-4d5d-b39d-5835600c5a68,,,,"Hughes, Gareth",2018-04-12 09:05:11.306526
,,,,,,2018-04-26 11:04:21.503259,everypolitician.514be4cf-7338-4699-88b5-3799126f2be2,,,,"Mackey, Moana",2018-04-12 09:05:14.318726
,,,,,,2018-04-26 11:04:22.020529,everypolitician.905ef0cf-d73d-4df3-b5bc-cde206f3955e,,,,"Heatley, Phil",2018-04-12 09:05:15.833544
,,,,,,2018-04-26 11:04:22.187065,everypolitician.102fedca-153b-457e-8a8b-de68f5521a7c,,,,"Goff, Phil",2018-04-12 09:05:12.970033
,,,,,,2018-04-26 11:04:20.522934,everypolitician.2bb89a37-a00b-43fc-8ccf-e26415dab70a,,,,"Bakshi, Kanwaljit Singh",2018-04-12 09:05:11.398663
,,,,,,2018-04-26 11:04:21.172623,everypolitician.864705b0-2beb-4891-b871-a85374bf40f0,,,,"Williamson, Maurice",2018-04-12 09:05:13.062240
,,,,,,2018-04-26 11:04:20.164444,everypolitician.21f5a8ce-36c0-44b8-8770-5ec34f182a6c,,,,"Wall, Louisa",2018-04-12 09:05:12.141610
,,,,,,2018-04-26 11:04:20.285860,everypolitician.353eb068-dd53-4329-bc29-7f46d4728a52,,,,"Wong, Pansy",2018-04-12 09:07:23.752605
,,,,,,2018-04-26 11:04:20.743118,everypolitician.57245b14-3de1-4d24-9c60-c77873293b30,,,,"Street, Maryan",2018-04-12 09:05:11.733210
,,,,,,2018-04-26 11:04:21.512349,everypolitician.478ea760-45b4-4cb1-a8ca-35a5ebcd5289,,,,"Mahuta, Nanaia",2018-04-12 09:05:15.163515
,,,,,,2018-04-26 11:04:22.515677,everypolitician.9110db14-2ab5-4f8d-8b41-4aca7efd5887,,,,"Bridges, Simon",2018-04-12 09:05:14.784946
,,,,,,2018-04-26 11:04:22.187277,everypolitician.5980e7c4-2d1d-4596-9a2f-7b0d9f6a4838,,,,"Tirikatene, Rino",2018-04-12 09:05:15.990866
,,,,,,2018-04-26 11:04:22.312289,everypolitician.2bb3dbad-4fa1-4dda-865f-5c23f0abcb12,,,,"Power, Simon",2018-04-12 09:07:21.330654
,,,,,,2018-04-26 10:59:43.558846,everypolitician.717cd612-235d-4f0e-95d6-e8ad0d5c7cd9,,,,"Roztočil, Aleš",2018-04-12 09:02:24.965636
,,,,,,2018-04-26 11:04:22.387527,everypolitician.73d9ecf3-a8e4-4851-a2c4-2b7b9905fce1,,,,"Groser, Tim",2018-04-12 09:05:17.232156
,,,,,,2018-04-26 11:35:49.014488,everypolitician.2075e3f5-02b4-4dcc-a98f-12c437dd9ac1,,,,"DelBene, Suzan",2018-04-12 09:07:47.941401
,,,,,,2018-04-26 11:07:37.595567,everypolitician.ef534c4f-04e2-4e68-95a8-5045bc7212f5,,,,"Katoto, Hatwib",2018-04-19 09:40:45.888423
,,,,,,2018-04-26 11:08:17.491308,everypolitician.3745fd9e-c470-4efe-a03d-865a21a02dee,,,,"Mushohwe, Christopher",2018-04-19 09:41:47.856070
,,,,,,2018-04-26 11:08:20.826940,everypolitician.66a6eb37-bbe9-45ab-9195-1525af659ebe,,,,"Madzinga, Pius",2018-04-19 09:41:49.181082
,,,,,,2018-04-26 11:08:19.684838,everypolitician.011089e3-06a0-4d60-b244-d7d1677dc0e9,,,,"Matimba, Kennedy",2018-04-19 09:41:48.514576
,,,,,,2018-04-26 11:08:20.382390,everypolitician.d6b91241-66c6-4a11-a1bb-6fd2bf538ae2,,,,"Muderedzwa, Ronald",2018-04-19 09:41:49.472787
,,,,,,2018-04-26 11:08:20.710159,everypolitician.a787d094-699d-4dd2-ba1f-156714d728f2,,,,"Mudarikwa, Simbaneuta",2018-04-19 09:41:49.547855
,,,,,,2018-04-26 11:08:21.407694,everypolitician.9b2417d4-0cbe-492b-87ed-e9b83f50432c,,,,"Saruwaka, Trevor",2018-04-19 09:41:50.189938
,,,,,,2018-04-26 11:08:19.684382,everypolitician.d83462e1-7c52-4777-88c4-c39ed77c6cce,,,,"Nleya, Lungisani",2018-04-19 09:41:48.964682
,,,,,,2018-04-26 11:08:20.059744,everypolitician.d58e3df2-ba84-4c92-ad64-5215414feda8,,,,"Mawere, Mapetere D. V.",2018-04-19 09:41:48.622930
,,,,,,2018-04-26 11:08:20.657118,everypolitician.ff39ff44-d4fb-4f8f-8437-cdcb5fd3eea6,,,,"Muponora, Noveti",2018-04-19 09:41:49.181743
,,,,,,2018-04-26 11:08:19.776221,everypolitician.81967f39-0c7e-46b4-8581-40fd05542ad4,,,,"Hlongwane, Makhosini",2018-04-19 09:41:49.275068
,,,,,,2018-04-26 11:08:20.290205,everypolitician.e7d585fd-e364-4c37-8e5f-ba915f1c941d,,,,"Makweya, Miriam",2018-04-19 09:41:48.764929
,,,,,,2018-04-26 11:08:20.826545,everypolitician.32c2c191-3d3e-47d8-a32e-5a5015fa8357,,,,"Chimedza, Paul",2018-04-19 09:41:49.131425
,,,,,,2018-04-26 11:08:20.910064,everypolitician.87c03a9d-ac3d-49db-baee-be3cc190d17a,,,,"Savanhu, Tendai",2018-04-19 09:41:49.689967
,,,,,,2018-04-26 11:08:21.332480,everypolitician.0e35472e-d764-4dfa-b63d-b15d194a5278,,,,"Chidhakwa, Walter",2018-04-19 09:41:50.072956
,,,,,,2018-04-26 11:08:19.976489,everypolitician.a4dd55a7-71b1-448d-8e69-f2959ca949a8,,,,"Mlanga, Nomsa Jenifer",2018-04-19 09:41:49.473296
,,,,,,2018-04-26 11:08:21.168718,everypolitician.3ac53a40-f8ce-41d6-9c97-fe0da3278c89,,,,"Maseko, Thomas",2018-04-19 09:41:49.890271
,,,,,,2018-04-26 11:08:21.332769,everypolitician.f91ca6a2-1670-470c-9395-6c00e190cdd4,,,,"Mangwende, Sabbina",2018-04-19 09:41:49.781752
,,,,,,2018-04-26 11:08:21.549482,everypolitician.ed981f28-00ed-4d1c-8d97-d5ecb316686b,,,,"Mahlangu, Thamsanqa",2018-04-19 09:41:49.656742
,,,,,,2018-04-26 11:08:21.668808,everypolitician.1cfe837d-7b71-4729-b416-80cd2e14f936,,,,"Dhewa, William M.",2018-04-19 09:41:49.832408
,,,,,,2018-04-26 10:58:26.695430,everypolitician.9dd3a970-1895-4d6f-b486-fc9ec1a71e3b,,,,"Ferguson, Alan",2018-04-19 09:33:11.833898
,,,,,,2018-04-26 10:58:29.441387,everypolitician.e210e560-6f97-4b7a-8dd9-aec0dcb8b44c,,,,"Forshaw, Michael",2018-04-19 09:33:13.382383
,,,,,,2018-04-26 11:08:20.223242,everypolitician.797a2a05-9650-4646-8fb5-05724305e53f,,,,"Madzore, Paul",2018-04-19 09:41:49.556632
,,,,,,2018-04-26 11:08:20.867835,everypolitician.9c51ef68-aa19-48a2-ad58-d74d0abd87fd,,,,"Mazivisa, Psychology",2018-04-19 09:41:49.656133
,,,,,,2018-04-26 11:08:21.168135,everypolitician.b326d6ff-ac65-4539-9e91-e5d740774b95,,,,"Nyoni, Sithembiso",2018-04-19 09:41:49.731851
,,,,,,2018-04-26 11:08:21.609802,everypolitician.3e204307-fe2f-47b0-9d44-d62037ccd4a4,,,,"Sherriff, Paula",2018-04-12 09:08:21.336941
,,,,,,2018-04-26 11:08:32.423817,everypolitician.d45b56b0-7266-4740-a51b-54fc3fc5267b,,,,"Hollobone, Mr Philip",2018-04-12 09:07:33.307900
