country_name,entity_id,country_code,__last_seen,__first_seen
United Kingdom,coe_assembly.6670,GB,2018-04-26 06:31:01.403047,2018-04-12 06:14:54.936906
Israel,coe_assembly.7623,IL,2018-04-26 06:31:01.402649,2018-04-12 06:14:54.832648
Ukraine,coe_assembly.7723,UA,2018-04-26 06:31:01.503419,2018-04-12 06:14:55.032624
Switzerland,coe_assembly.7532,CH,2018-04-26 06:31:06.202663,2018-04-12 06:15:02.159258
Latvia,coe_assembly.4172,LV,2018-04-26 06:31:06.636562,2018-04-12 06:15:04.072034
Greece,coe_assembly.7549,GR,2018-04-26 06:31:08.844966,2018-04-12 06:15:04.255471
Spain,coe_assembly.7710,ES,2018-04-26 06:31:08.844887,2018-04-12 06:15:04.167798
Armenia,coe_assembly.6431,AM,2018-04-26 06:30:52.696980,2018-04-12 06:14:43.445702
Montenegro,coe_assembly.7696,ME,2018-04-26 06:30:54.503752,2018-04-12 06:14:45.214802
Denmark,coe_assembly.6258,DK,2018-04-26 06:30:56.853424,2018-04-12 06:14:52.927640
Sweden,coe_assembly.7292,SE,2018-04-26 06:30:57.530475,2018-04-12 06:14:53.832372
Slovak Republic,coe_assembly.7680,SK,2018-04-26 06:31:05.825932,2018-04-12 06:15:03.217758
Greece,coe_assembly.2966,GR,2018-04-26 06:31:08.770364,2018-04-12 06:15:05.677275
Spain,coe_assembly.7642,ES,2018-04-26 06:30:52.139104,2018-04-12 06:14:43.805030
Azerbaijan,coe_assembly.4496,AZ,2018-04-26 06:30:52.139669,2018-04-12 06:14:45.721744
Canada,coe_assembly.7879,CA,2018-04-26 06:30:56.820050,2018-04-12 06:14:53.320110
Norway,coe_assembly.7809,NO,2018-04-26 06:30:57.531345,2018-04-12 06:14:53.954231
Turkey,coe_assembly.7478,TR,2018-04-26 06:31:00.278353,2018-04-12 06:14:54.714819
Croatia,coe_assembly.7793,HR,2018-04-26 06:31:00.321909,2018-04-12 06:14:54.816256
Denmark,coe_assembly.7438,DK,2018-04-26 06:31:01.453294,2018-04-12 06:14:54.920659
Netherlands,coe_assembly.7753,NL,2018-04-26 06:31:05.721646,2018-04-12 06:15:02.534660
Turkey,coe_assembly.7598,TR,2018-04-26 06:31:06.645246,2018-04-12 06:15:04.377916
Hungary,coe_assembly.3275,HU,2018-04-26 06:31:09.680829,2018-04-12 06:15:04.568084
Germany,coe_assembly.6575,DE,2018-04-26 06:30:52.139403,2018-04-12 06:14:43.804426
Georgia,coe_assembly.7330,GE,2018-04-26 06:30:58.837061,2018-04-12 06:14:54.815511
Estonia,coe_assembly.7404,EE,2018-04-26 06:30:58.847118,2018-04-12 06:14:54.716389
Cyprus,coe_assembly.6850,CY,2018-04-26 06:30:58.847057,2018-04-12 06:14:54.921182
Romania,coe_assembly.7074,RO,2018-04-26 06:30:59.389559,2018-04-12 06:14:55.032215
Ukraine,coe_assembly.7036,UA,2018-04-26 06:31:01.394129,2018-04-12 06:14:55.120385
Belgium,coe_assembly.3313,BE,2018-04-26 06:31:05.722107,2018-04-12 06:15:03.138525
Malta,coe_assembly.7783,MT,2018-04-26 06:31:05.721702,2018-04-12 06:15:03.217874
Iceland,coe_assembly.7869,IS,2018-04-26 06:31:06.636572,2018-04-12 06:15:04.656057
Serbia,coe_assembly.6969,RS,2018-04-26 06:31:06.637239,2018-04-12 06:15:04.568443
Germany,coe_assembly.7899,DE,2018-04-26 06:31:08.761841,2018-04-12 06:15:04.875518
Hungary,coe_assembly.7470,HU,2018-04-26 06:30:52.644782,2018-04-12 06:14:44.475760
United Kingdom,coe_assembly.7814,GB,2018-04-26 06:30:56.819891,2018-04-12 06:14:52.815256
Greece,coe_assembly.7393,GR,2018-04-26 06:30:57.605532,2018-04-12 06:14:53.303087
Czech Republic,coe_assembly.7854,CZ,2018-04-26 06:30:59.388754,2018-04-12 06:14:54.511867
Netherlands,coe_assembly.5246,NL,2018-04-26 06:30:59.388537,2018-04-12 06:14:54.599374
Czech Republic,coe_assembly.7859,CZ,2018-04-26 06:30:59.388731,2018-04-12 06:14:54.432375
France,coe_assembly.7303,FR,2018-04-26 06:31:00.278407,2018-04-12 06:14:54.714611
Morocco,coe_assembly.7551,MA,2018-04-26 06:31:01.403101,2018-04-12 06:14:54.920316
Latvia,coe_assembly.7327,LV,2018-04-26 06:31:01.403381,2018-04-12 06:14:54.816035
Portugal,coe_assembly.6770,PT,2018-04-26 06:31:01.438468,2018-04-12 06:14:55.024443
Estonia,coe_assembly.7430,EE,2018-04-26 06:31:05.711408,2018-04-12 06:15:01.959107
Azerbaijan,coe_assembly.6682,AZ,2018-04-26 06:31:06.202604,2018-04-12 06:15:02.159258
Serbia,coe_assembly.7804,RS,2018-04-26 06:31:06.628476,2018-04-12 06:15:04.255463
''The former Yugoslav Republic of Macedonia'',coe_assembly.7842,MK,2018-04-26 06:31:06.645208,2018-04-12 06:15:04.300374
United Kingdom,coe_assembly.7461,GB,2018-04-26 06:31:08.768407,2018-04-12 06:15:04.454063
San Marino,coe_assembly.7672,SM,2018-04-26 06:31:09.680753,2018-04-12 06:15:04.568431
Finland,coe_assembly.6752,FI,2018-04-26 06:30:52.139011,2018-04-12 06:14:44.475578
Bulgaria,coe_assembly.7155,BG,2018-04-26 06:30:56.820408,2018-04-12 06:14:53.478790
Poland,coe_assembly.7850,PL,2018-04-26 06:30:56.819873,2018-04-12 06:14:53.624413
Sweden,coe_assembly.7297,SE,2018-04-26 06:30:56.819925,2018-04-12 06:14:53.711269
Andorra,coe_assembly.7387,AD,2018-04-26 06:30:56.863768,2018-04-12 06:14:53.806824
Georgia,coe_assembly.6386,GE,2018-04-26 06:30:57.530862,2018-04-12 06:14:54.273691
Austria,coe_assembly.7865,AT,2018-04-26 06:30:57.530533,2018-04-12 06:14:54.361618
Bosnia and Herzegovina,coe_assembly.5886,BA,2018-04-26 06:30:59.438535,2018-04-12 06:14:55.120379
Mexico,coe_assembly.7556,MX,2018-04-26 06:31:02.619491,2018-04-12 06:15:00.216381
Hungary,coe_assembly.5748,HU,2018-04-26 06:31:06.617938,2018-04-12 06:15:03.794629
Estonia,coe_assembly.7429,EE,2018-04-26 06:31:06.636561,2018-04-12 06:15:03.881505
Germany,coe_assembly.7889,DE,2018-04-26 06:31:09.680799,2018-04-12 06:15:04.075431
Kyrgyzstan,coe_assembly.7500,KG,2018-04-26 06:31:09.680704,2018-04-12 06:15:04.161678
Serbia,coe_assembly.7246,RS,2018-04-26 06:31:15.720020,2018-04-12 06:15:05.440127
Ukraine,coe_assembly.7351,UA,2018-04-26 06:30:46.076444,2018-04-12 06:14:44.893920
Azerbaijan,coe_assembly.5692,AZ,2018-04-26 06:30:48.372417,2018-04-12 06:14:46.227423
Germany,coe_assembly.7228,DE,2018-04-26 06:30:48.419840,2018-04-12 06:14:46.788154
Azerbaijan,coe_assembly.7833,AZ,2018-04-26 06:30:48.420611,2018-04-12 06:14:46.829922
Kyrgyzstan,coe_assembly.7699,KG,2018-04-26 06:30:54.503162,2018-04-12 06:14:46.908665
Sweden,coe_assembly.7296,SE,2018-04-26 06:30:56.809672,2018-04-12 06:14:52.815897
France,coe_assembly.6005,FR,2018-04-26 06:30:57.561954,2018-04-12 06:14:53.207797
Slovenia,coe_assembly.7281,SI,2018-04-26 06:30:57.611870,2018-04-12 06:14:53.295533
Netherlands,coe_assembly.7754,NL,2018-04-26 06:30:59.388851,2018-04-12 06:14:54.424826
Ukraine,coe_assembly.7364,UA,2018-04-26 06:31:00.278052,2018-04-12 06:14:54.715250
France,coe_assembly.7827,FR,2018-04-26 06:31:00.277965,2018-04-12 06:14:54.512484
Poland,coe_assembly.4659,PL,2018-04-26 06:31:00.313170,2018-04-12 06:14:54.816673
Palestine,coe_assembly.6830,PS,2018-04-26 06:31:00.786667,2018-04-12 06:14:54.608225
Belgium,coe_assembly.7838,BE,2018-04-26 06:31:01.401377,2018-04-12 06:14:54.921040
United Kingdom,coe_assembly.6671,GB,2018-04-26 06:31:02.488780,2018-04-12 06:15:00.559447
Ukraine,coe_assembly.7353,UA,2018-04-26 06:31:02.487005,2018-04-12 06:15:00.643408
Italy,coe_assembly.7139,IT,2018-04-26 06:31:02.488547,2018-04-12 06:15:00.851142
Finland,coe_assembly.7412,FI,2018-04-26 06:31:02.488546,2018-04-12 06:15:00.755451
France,coe_assembly.7766,FR,2018-04-26 06:31:05.722041,2018-04-12 06:15:02.056847
Bosnia and Herzegovina,coe_assembly.6737,BA,2018-04-26 06:31:05.722021,2018-04-12 06:15:01.959786
Hungary,coe_assembly.7261,HU,2018-04-26 06:31:05.722074,2018-04-12 06:15:02.159867
Bosnia and Herzegovina,coe_assembly.5885,BA,2018-04-26 06:31:05.763578,2018-04-12 06:15:02.255837
Austria,coe_assembly.7866,AT,2018-04-26 06:31:06.202839,2018-04-12 06:15:02.343402
Germany,coe_assembly.7340,DE,2018-04-26 06:31:06.203415,2018-04-12 06:15:02.439340
Croatia,coe_assembly.6877,HR,2018-04-26 06:31:06.636573,2018-04-12 06:15:03.346269
Azerbaijan,coe_assembly.4500,AZ,2018-04-26 06:31:06.645763,2018-04-12 06:15:03.433499
Morocco,coe_assembly.7736,MA,2018-04-26 06:31:06.670225,2018-04-12 06:15:03.706323
Germany,coe_assembly.7900,DE,2018-04-26 06:31:06.694946,2018-04-12 06:15:03.616990
Spain,coe_assembly.7646,ES,2018-04-26 06:31:06.701745,2018-04-12 06:15:03.529578
Switzerland,coe_assembly.6297,CH,2018-04-26 06:31:08.770328,2018-04-12 06:15:03.800415
Portugal,coe_assembly.5560,PT,2018-04-26 06:31:08.886559,2018-04-12 06:15:03.888621
Azerbaijan,coe_assembly.7522,AZ,2018-04-26 06:30:52.170383,2018-04-12 06:14:46.837292
Estonia,coe_assembly.5185,EE,2018-04-26 06:30:52.644910,2018-04-12 06:14:46.932722
Bosnia and Herzegovina,coe_assembly.6779,BA,2018-04-26 06:30:57.530532,2018-04-12 06:14:53.485463
Turkey,coe_assembly.6785,TR,2018-04-26 06:30:57.605522,2018-04-12 06:14:53.624655
Turkey,coe_assembly.6831,TR,2018-04-26 06:30:58.847587,2018-04-12 06:14:54.520615
Belgium,coe_assembly.7306,BE,2018-04-26 06:31:01.403002,2018-04-12 06:14:55.119338
Sweden,coe_assembly.5859,SE,2018-04-26 06:31:02.563492,2018-04-12 06:15:00.207551
Lithuania,coe_assembly.7657,LT,2018-04-26 06:31:08.770745,2018-04-12 06:15:03.985618
Serbia,coe_assembly.7626,RS,2018-04-26 06:31:15.730568,2018-04-12 06:15:05.381893
Iceland,coe_assembly.7868,IS,2018-04-26 06:31:15.761534,2018-04-12 06:15:05.677589
Ukraine,coe_assembly.7358,UA,2018-04-26 06:30:54.503095,2018-04-12 06:14:46.908646
Czech Republic,coe_assembly.7691,CZ,2018-04-26 06:30:56.819932,2018-04-12 06:14:52.815898
Germany,coe_assembly.7886,DE,2018-04-26 06:30:56.819870,2018-04-12 06:14:52.857655
Montenegro,coe_assembly.7872,ME,2018-04-26 06:30:59.389246,2018-04-12 06:14:54.416441
Serbia,coe_assembly.6015,RS,2018-04-26 06:30:59.420094,2018-04-12 06:14:54.504224
Latvia,coe_assembly.7328,LV,2018-04-26 06:31:00.278499,2018-04-12 06:14:54.749971
Turkey,coe_assembly.6791,TR,2018-04-26 06:31:00.277998,2018-04-12 06:14:54.633069
Turkey,coe_assembly.7471,TR,2018-04-26 06:31:00.278509,2018-04-12 06:14:54.545747
Mexico,coe_assembly.6303,MX,2018-04-26 06:31:01.403665,2018-04-12 06:14:54.921581
Ukraine,coe_assembly.7360,UA,2018-04-26 06:31:02.488937,2018-04-12 06:15:00.713979
Germany,coe_assembly.7894,DE,2018-04-26 06:31:02.488547,2018-04-12 06:15:00.576110
Ukraine,coe_assembly.6287,UA,2018-04-26 06:31:02.543017,2018-04-12 06:15:00.772082
Spain,coe_assembly.7645,ES,2018-04-26 06:31:02.611145,2018-04-12 06:15:00.915418
Italy,coe_assembly.7144,IT,2018-04-26 06:31:06.202772,2018-04-12 06:15:02.343402
Georgia,coe_assembly.7686,GE,2018-04-26 06:31:06.636868,2018-04-12 06:15:05.156504
Armenia,coe_assembly.7610,AM,2018-04-26 06:31:08.803339,2018-04-12 06:15:05.677317
Armenia,coe_assembly.7746,AM,2018-04-26 06:31:08.844919,2018-04-12 06:15:05.381810
Germany,coe_assembly.6587,DE,2018-04-26 06:30:52.644750,2018-04-12 06:14:46.902282
Georgia,coe_assembly.7682,GE,2018-04-26 06:30:57.531336,2018-04-12 06:14:53.954232
Czech Republic,coe_assembly.7855,CZ,2018-04-26 06:30:58.847150,2018-04-12 06:14:54.387025
Turkey,coe_assembly.6264,TR,2018-04-26 06:30:59.389559,2018-04-12 06:14:54.537141
Germany,coe_assembly.7887,DE,2018-04-26 06:31:00.820098,2018-04-12 06:14:54.714838
France,coe_assembly.7765,FR,2018-04-26 06:31:01.403224,2018-04-12 06:14:54.816222
Armenia,coe_assembly.7792,AM,2018-04-26 06:31:05.778307,2018-04-12 06:15:02.567908
Netherlands,coe_assembly.7603,NL,2018-04-26 06:31:06.203415,2018-04-12 06:15:02.655816
United Kingdom,coe_assembly.7048,GB,2018-04-26 06:30:45.998378,2018-04-12 06:14:50.297542
Romania,coe_assembly.7070,RO,2018-04-26 06:30:46.039282,2018-04-12 06:14:50.339177
Denmark,coe_assembly.6257,DK,2018-04-26 06:30:56.820497,2018-04-12 06:14:56.500484
Finland,coe_assembly.7409,FI,2018-04-26 06:30:57.503506,2018-04-12 06:14:56.817011
''The former Yugoslav Republic of Macedonia'',coe_assembly.7840,MK,2018-04-26 06:31:00.278182,2018-04-12 06:14:59.296188
Latvia,coe_assembly.6822,LV,2018-04-26 06:31:02.480196,2018-04-12 06:15:00.296573
Cyprus,coe_assembly.6849,CY,2018-04-26 06:31:02.488830,2018-04-12 06:15:00.509205
Switzerland,coe_assembly.7534,CH,2018-04-26 06:31:02.488548,2018-04-12 06:15:00.430024
France,coe_assembly.7770,FR,2018-04-26 06:31:02.489301,2018-04-12 06:15:00.575458
Slovenia,coe_assembly.7282,SI,2018-04-26 06:31:02.489289,2018-04-12 06:15:00.338058
United Kingdom,coe_assembly.7819,GB,2018-04-26 06:31:08.809738,2018-04-12 06:15:03.705852
Norway,coe_assembly.7806,NO,2018-04-26 06:31:08.844900,2018-04-12 06:15:03.803258
Romania,coe_assembly.7718,RO,2018-04-26 06:31:09.680985,2018-04-12 06:15:04.498040
Serbia,coe_assembly.5740,RS,2018-04-26 06:31:15.729907,2018-04-12 06:15:05.384451
Turkey,coe_assembly.7206,TR,2018-04-26 06:31:15.729966,2018-04-12 06:15:05.677154
Palestine,coe_assembly.6948,PS,2018-04-26 06:30:56.820111,2018-04-12 06:14:52.815371
Germany,coe_assembly.7230,DE,2018-04-26 06:30:56.872610,2018-04-12 06:14:52.953134
Denmark,coe_assembly.7432,DK,2018-04-26 06:30:56.872036,2018-04-12 06:14:52.857240
Greece,coe_assembly.7391,GR,2018-04-26 06:30:57.586176,2018-04-12 06:14:54.178612
Greece,coe_assembly.4399,GR,2018-04-26 06:30:57.605579,2018-04-12 06:14:54.074469
Germany,coe_assembly.7888,DE,2018-04-26 06:30:58.847049,2018-04-12 06:14:54.607789
Morocco,coe_assembly.7760,MA,2018-04-26 06:31:01.403663,2018-04-12 06:14:54.920684
Poland,coe_assembly.7690,PL,2018-04-26 06:31:01.447415,2018-04-12 06:14:55.024678
Croatia,coe_assembly.7667,HR,2018-04-26 06:31:05.722069,2018-04-12 06:15:03.259628
Poland,coe_assembly.7349,PL,2018-04-26 06:31:06.202857,2018-04-12 06:15:03.355907
Sweden,coe_assembly.7298,SE,2018-04-26 06:31:09.680906,2018-04-12 06:15:05.382523
Czech Republic,coe_assembly.4111,CZ,2018-04-26 06:31:09.680809,2018-04-12 06:15:05.097354
Greece,coe_assembly.7694,GR,2018-04-26 06:30:57.530476,2018-04-12 06:14:53.807707
Austria,coe_assembly.7525,AT,2018-04-26 06:30:59.378335,2018-04-12 06:14:55.311809
Ireland,coe_assembly.7837,IE,2018-04-26 06:31:00.269306,2018-04-12 06:14:55.407514
Portugal,coe_assembly.2123,PT,2018-04-12 06:15:10.975148,2018-04-12 06:15:10.975148
France,coe_assembly.7828,FR,2018-04-19 06:24:20.007324,2018-04-12 06:15:13.669321
Ukraine,coe_assembly.7032,UA,2018-04-19 06:24:20.007738,2018-04-12 06:15:13.757144
Monaco,coe_assembly.7907,MC,2018-04-26 06:31:21.636384,2018-04-12 06:15:11.623230
Ukraine,coe_assembly.7354,UA,2018-04-26 06:31:28.269594,2018-04-12 06:15:11.886779
United Kingdom,coe_assembly.7822,GB,2018-04-26 06:31:31.238037,2018-04-12 06:15:12.151525
Azerbaijan,coe_assembly.4501,AZ,2018-04-26 06:31:31.252446,2018-04-12 06:15:12.009630
United Kingdom,coe_assembly.7823,GB,2018-04-26 06:31:33.154860,2018-04-12 06:15:12.209727
Serbia,coe_assembly.7802,RS,2018-04-26 06:31:33.279088,2018-04-12 06:15:12.290087
San Marino,coe_assembly.7671,SM,2018-04-26 06:32:03.777510,2018-04-12 06:15:16.244431
Belgium,coe_assembly.6644,BE,2018-04-19 06:24:19.991441,2018-04-12 06:15:15.048963
Italy,coe_assembly.7140,IT,2018-04-19 06:24:20.007661,2018-04-12 06:15:15.190665
Republic of Moldova,coe_assembly.4320,MD,2018-04-26 06:31:19.821537,2018-04-12 06:15:11.703253
Greece,coe_assembly.7615,GR,2018-04-26 06:31:19.863470,2018-04-12 06:15:11.968190
Italy,coe_assembly.7133,IT,2018-04-26 06:31:23.128142,2018-04-12 06:15:12.598659
Italy,coe_assembly.7130,IT,2018-04-26 06:31:28.219223,2018-04-12 06:15:12.790334
Romania,coe_assembly.7722,RO,2018-04-26 06:31:31.262666,2018-04-12 06:15:12.935124
Iceland,coe_assembly.7871,IS,2018-04-26 06:31:33.154358,2018-04-12 06:15:13.060291
United Kingdom,coe_assembly.7824,GB,2018-04-26 06:31:34.754508,2018-04-12 06:15:14.990596
Greece,coe_assembly.7548,GR,2018-04-19 06:24:20.008054,2018-04-12 06:15:13.677737
Germany,coe_assembly.6809,DE,2018-04-26 06:31:31.210941,2018-04-12 06:15:12.001461
