country_name,entity_id,country_code,__last_seen,__first_seen
DEU,eu-eeas-sanctions.6909,DE,2018-05-01 01:10:10.344189,2018-04-12 07:36:39.323837
MAR,eu-eeas-sanctions.6909,MA,2018-05-01 01:10:10.359810,2018-04-12 07:36:39.340567
UGA,eu-eeas-sanctions.6864,UG,2018-05-01 01:10:10.393142,2018-04-12 07:36:38.732303
GNB,eu-eeas-sanctions.7033,GW,2018-05-01 01:10:10.818692,2018-04-12 07:36:41.206737
EGY,eu-eeas-sanctions.7250,EG,2018-05-01 01:10:12.933783,2018-04-12 07:37:20.583269
AFG,eu-eeas-sanctions.7491,AF,2018-05-01 01:10:15.506232,2018-04-12 07:37:49.071230
SAU,eu-eeas-sanctions.7475,SA,2018-05-01 01:10:15.976798,2018-04-12 07:37:43.353187
SDN,eu-eeas-sanctions.105596,SD,2018-05-01 01:10:17.102606,2018-04-12 07:37:49.734362
SAU,eu-eeas-sanctions.107685,SA,2018-05-01 01:10:18.095073,2018-04-12 07:37:53.646715
QAT,eu-eeas-sanctions.106389,QA,2018-05-01 01:10:18.499694,2018-04-12 07:37:58.269714
AFG,eu-eeas-sanctions.725,AF,2018-05-01 01:09:49.372273,2018-04-12 07:35:47.450565
DZA,eu-eeas-sanctions.1077,DZ,2018-05-01 01:09:52.764394,2018-04-12 07:35:51.009342
AFG,eu-eeas-sanctions.760,AF,2018-05-01 01:09:53.390368,2018-04-12 07:35:48.332060
EGY,eu-eeas-sanctions.789,EG,2018-05-01 01:09:53.799794,2018-04-12 07:35:48.573195
AFG,eu-eeas-sanctions.767,AF,2018-05-01 01:09:54.140895,2018-04-12 07:35:48.948821
DEU,eu-eeas-sanctions.965,DE,2018-05-01 01:09:54.818022,2018-04-12 07:35:51.709732
MAR,eu-eeas-sanctions.965,MA,2018-05-01 01:09:54.962487,2018-04-12 07:35:51.734475
SAU,eu-eeas-sanctions.923,SA,2018-05-01 01:09:55.418275,2018-04-12 07:35:52.524355
YEM,eu-eeas-sanctions.1102,YE,2018-05-01 01:09:56.903647,2018-04-12 07:35:51.243334
TUN,eu-eeas-sanctions.2323,TN,2018-05-01 01:09:59.338769,2018-04-12 07:35:54.991975
PHL,eu-eeas-sanctions.3229,PH,2018-05-01 01:09:59.750620,2018-04-12 07:35:57.783893
RWA,eu-eeas-sanctions.3188,RW,2018-05-01 01:10:00.076624,2018-04-12 07:35:56.499971
PHL,eu-eeas-sanctions.5240,PH,2018-05-01 01:10:02.358767,2018-04-12 07:36:11.613806
TUR,eu-eeas-sanctions.5357,TR,2018-05-01 01:10:02.500323,2018-04-12 07:36:17.897699
DZA,eu-eeas-sanctions.5625,DZ,2018-05-01 01:10:03.117713,2018-04-12 07:36:19.716756
