last_name,__last_seen,third_name,updated_at,father_name,id,first_name,title,source,program,type,function,listed_at,name,url,gender,summary,second_name,__first_seen
Josipovic,2018-04-26 08:30:32.823836,,,,worldpresidentsdb.ac1a7a4239a108182335c68b433adc9d66852bbe,Ivo,,worldpresidentsdb,"League of Communists of Yugoslavia (Before 1990), Social Democratic Party (1990–1994, 2008–2010), Independent (2010–present)",individual,President,,Ivo Josipovic,http://www.worldpresidentsdb.com/Ivo-Josipovic/,,Member of Parliament,,2018-04-12 07:35:39.935592
Nath Kovind,2018-04-26 08:30:36.869288,,,,worldpresidentsdb.21949e4b71743cc2ffa8ae301d6872fbe4690339,Ram,,worldpresidentsdb,Bharatiya Janata Party,individual,President,,Ram Nath Kovind,http://www.worldpresidentsdb.com/Ram-Nath-Kovind/,,35th Governor of Bihar,,2018-04-12 07:35:40.494189
Dramani Mahama,2018-04-26 08:30:38.249713,,,,worldpresidentsdb.4f4b7e4bfdc0169923df46e1b18d140526ece936,John,,worldpresidentsdb,National Democratic Congress,individual,President,,John Dramani Mahama,http://www.worldpresidentsdb.com/John-Dramani-Mahama/,,"Vice President of Ghana, Minister of Communications, Member of Parliament for Bole",,2018-04-12 07:35:38.923097
Razak,2018-04-26 08:30:50.464680,,,,worldpresidentsdb.94228f739725aa5f0a69cf0635924053437618b9,Najib,,worldpresidentsdb,United Malays National Organisation,individual,President,,Najib Razak,http://www.worldpresidentsdb.com/Najib-Razak/,,"Minister of Defence, Minister of Education, Minister of Finance, Deputy Prime Minister of Malaysia, Minister of Culture, Youth and Sports",,2018-04-12 07:35:42.753400
Tan Sang,2018-04-26 08:30:50.600709,,,,worldpresidentsdb.71d3fe7cc11e00dd1a8f2c628f0b4b06472e09af,Truong,,worldpresidentsdb,Communist Party of Vietnam,individual,President,,Truong Tan Sang,http://www.worldpresidentsdb.com/Truong-Tan-Sang/,,"Chairman of the Council for National Defense and Security, Executive Secretary of the Secretariat",,2018-04-12 07:35:43.710504
Widodo,2018-04-26 08:30:50.604572,,,,worldpresidentsdb.351f093d33e3d2836a10b656d13f6eb960156b98,Joko,,worldpresidentsdb,Indonesian Democratic Party,individual,President,,Joko Widodo,http://www.worldpresidentsdb.com/Joko-Widodo/,,"Governor of Jakarta, Mayor of Surakarta",,2018-04-12 07:35:43.913983
Trump,2018-04-26 08:30:50.749219,,,,worldpresidentsdb.1bbb2fb29802607763704f3e01005183014cefab,Donald,,worldpresidentsdb,Republican,individual,President,,Donald Trump,http://www.worldpresidentsdb.com/Donald-Trump/,,,,2018-04-12 07:35:41.438646
May,2018-04-26 08:30:47.752759,,,,worldpresidentsdb.d29870921e503d6efd4f204bd88582a2f986e8b1,Theresa,,worldpresidentsdb,Conservative,individual,President,,Theresa May,http://www.worldpresidentsdb.com/Theresa-May/,,"MP for Maidenhead,
Home Secretary",,2018-04-12 07:35:39.129840
Morales,2018-04-26 08:30:49.305682,,,,worldpresidentsdb.5b884019c30252dcfa7e209974534f73f1009357,Evo,,worldpresidentsdb,Movimiento al Socialismo,individual,President,,Evo Morales,http://www.worldpresidentsdb.com/Evo-Morales/,,,,2018-04-12 07:35:39.304897
Napolitano,2018-04-26 08:30:50.424319,,,,worldpresidentsdb.47b4c2c5903993642b02c1c51f8c2dde4c857a34,Giorgio,,worldpresidentsdb,Democratic Party of the Left,individual,President,,Giorgio Napolitano,http://www.worldpresidentsdb.com/Giorgio-Napolitano/,,"Minister of the Interior, Member of the Foreign Affairs Committee, President of the Chamber of Deputies, Life Senator",,2018-04-12 07:35:39.685583
Rutte,2018-04-26 08:30:50.479420,,,,worldpresidentsdb.c3d24e3c98ca7831bc80df16ce2300e8248611cd,Mark,,worldpresidentsdb,People's Party for Freedom and Democracy,individual,President,,Mark Rutte,http://www.worldpresidentsdb.com/Mark-Rutte/,,"Leader of the People's Party for Freedom and Democracy, State Secretary for Education, Culture and Science, State Secretary for Social Affairs and Employment, Member of the House of Representatives",,2018-04-12 07:35:41.353337
Rouhani,2018-04-26 08:30:50.481761,,,,worldpresidentsdb.b79e9e51d524aa029faa6e4d94b78085cc2a53be,Hassan,,worldpresidentsdb,Moderation and Development Party,individual,President,,Hassan Rouhani,http://www.worldpresidentsdb.com/Hassan-Rouhani/,,Deputy Speaker of the the Parliament of Iran,,2018-04-12 07:35:41.272374
Carlos Varela,2018-04-26 08:30:50.605123,,,,worldpresidentsdb.7afd0e80b29c8dbe75b716ac9d991fa5c8fa7541,Juan,,worldpresidentsdb,Panameñista Party,individual,President,,Juan Carlos Varela,http://www.worldpresidentsdb.com/Juan-Carlos-Varela/,,Vice President of Panama,,2018-04-12 07:35:41.609607
Zeman,2018-04-26 08:30:50.614728,,,,worldpresidentsdb.434f6bbe007a330a62b8a26f0680e1146d8b1bee,Milos,,worldpresidentsdb,"KSC, OF, OH, CSSD, SPO",individual,President,,Milos Zeman,http://www.worldpresidentsdb.com/Milos-Zeman/,,"Prime Minister of the Czech Republic, Speaker of the Chamber of Deputies, Social Democratic Party Leader",,2018-04-12 07:35:41.721521
Manuel Santos,2018-04-26 08:30:50.479333,,,,worldpresidentsdb.76204c987d60649c54080c6f28e387f828b7773b,Juan,,worldpresidentsdb,Social Party of National Unity,individual,President,,Juan Manuel Santos,http://www.worldpresidentsdb.com/Juan-Manuel-Santos/,,"Minister of National Defense, Minister of Finance and Public Credit",,2018-04-12 07:35:41.071988
Solberg,2018-04-26 08:30:50.479376,,,,worldpresidentsdb.10728e70b6283e1267c3a44e6664b740b5085cde,Erna,,worldpresidentsdb,Conservative Party,individual,President,,Erna Solberg,http://www.worldpresidentsdb.com/Erna-Solberg/,,Minister of Local Government and Regional Development,,2018-04-12 07:35:41.254314
Guillermo Solis,2018-04-26 08:30:50.479377,,,,worldpresidentsdb.8b74a417e8c6d3c72b537f1e75668b0c72587a01,Luis,,worldpresidentsdb,Citizens' Action Party,individual,President,,Luis Guillermo Solis,http://www.worldpresidentsdb.com/Luis-Guillermo-Solis/,,,,2018-04-12 07:35:41.423575
Rousseff,2018-04-26 08:30:50.605854,,,,worldpresidentsdb.7d5c55db8ae2503879b4089e29a83a687762fe6e,Dilma,,worldpresidentsdb,Workers Party,individual,President,,Dilma Rousseff,http://www.worldpresidentsdb.com/Dilma-Rousseff/,,"Chief of Staff of Brazil, Minister of Mines and Energy",,2018-04-12 07:35:40.885552
Turnbull,2018-04-26 08:30:50.623344,,,,worldpresidentsdb.9027d6083ddc27548de62e6be4c9df32fd4ef363,Malcolm,,worldpresidentsdb,Liberal Party of Australia,individual,President,,Malcolm Turnbull,http://www.worldpresidentsdb.com/Malcolm-Turnbull/,,"Minister for the Environment and Water,
Shadow Treasurer,
Leader of the Opposition,
Minister for Communications",,2018-04-12 07:35:41.731850
Zuma,2018-04-26 08:30:50.773555,,,,worldpresidentsdb.5168faded9e1dfaf90a18a637043cc1293ff9984,Jacob,,worldpresidentsdb,African National Congress,individual,President,,Jacob Zuma,http://www.worldpresidentsdb.com/Jacob-Zuma/,,"President of the African National Congress, Deputy President of South Africa, Member of Parliament",,2018-04-12 07:35:42.007618
Medina,2018-04-26 08:30:48.210141,,,,worldpresidentsdb.a5acbabcd9f8cf68bc47a1e37a0d48f152c96a36,Danilo,,worldpresidentsdb,Dominican Liberation Party,individual,President,,Danilo Medina,http://www.worldpresidentsdb.com/Danilo-Medina/,,"Secretary of State of the Presidency, President of the Chamber of Deputies",,2018-04-12 07:35:40.940720
Rebelo de Sousa,2018-04-26 08:30:50.613023,,,,worldpresidentsdb.86243af902a91c2c779775495d0bbe9b77482fd2,Marcelo,,worldpresidentsdb,"Social Democratic (1975–2015), Independent (2015–present)",individual,President,,Marcelo Rebelo de Sousa,http://www.worldpresidentsdb.com/Marcelo-Rebelo-de-Sousa/,,"Minister of Parliamentary Affairs, Secretary of State for the Presidency of the Council of Ministers",,2018-04-12 07:35:41.693652
Niinisto,2018-04-26 08:30:50.332840,,,,worldpresidentsdb.95a95e78f66bd57d737c7104985988a7de44d041,Sauli,,worldpresidentsdb,National Coalition Party,individual,President,,Sauli Niinisto,http://www.worldpresidentsdb.com/Sauli-Niinisto/,,"Speaker of the Finnish Parliament, Minister of Finance, Deputy Prime Minister of Finland, Minister of Justice,",,2018-04-12 07:35:41.135260
Perez Molina,2018-04-26 08:30:50.322380,,,,worldpresidentsdb.4505ffaaf58336cc8d6beebb540ff30336d3f451,Otto,,worldpresidentsdb,Patriotic Party,individual,President,,Otto Perez Molina,http://www.worldpresidentsdb.com/Otto-Perez-Molina/,,National-list Congressman,,2018-04-12 07:35:42.830826
Putin,2018-04-26 08:30:50.322285,,,,worldpresidentsdb.f6d7e0cd2fc0e5082a89c0c26b974f545c801245,Vladimir,,worldpresidentsdb,United Russia,individual,President,,Vladimir Putin,http://www.worldpresidentsdb.com/Vladimir-Putin/,,"Prime Minister of Russia, Leader of United Russia, Director of the Federal Security Service",,2018-04-12 07:35:43.100364
Pena Nieto,2018-04-26 08:30:50.473752,,,,worldpresidentsdb.fa94590b3d89ecb43fa1a2f31de0eb450e243609,Enrique,,worldpresidentsdb,Institutional Revolutionary Party,individual,President,,Enrique Pena Nieto,http://www.worldpresidentsdb.com/Enrique-Pena-Nieto/,,"Governor of the State of Mexico, President of the Directive Council of Social Security, President of the Internal Council of Health, Vice President of the National System for Integral Family Development",,2018-04-12 07:35:42.705264
Renzi,2018-04-26 08:30:50.509622,,,,worldpresidentsdb.d7a647007f467e2bfd06daf64de72e60a073c5ed,Matteo,,worldpresidentsdb,People's Party,individual,President,,Matteo Renzi,http://www.worldpresidentsdb.com/Matteo-Renzi/,,"Secretary of the Democratic Party, Mayor of Florence, President of Florence Province",,2018-04-12 07:35:43.501955
Thorning Schmidt,2018-04-26 08:30:50.567598,,,,worldpresidentsdb.39c2e5df47e3e922900151d1f096d19be355ab28,Helle,,worldpresidentsdb,Social Democrats,individual,President,,Helle Thorning Schmidt,http://www.worldpresidentsdb.com/Helle-Thorning-Schmidt/,,"Leader of the Social Democrats, Member of the Danish Parliament, Member of the European Parliament for Denmark",,2018-04-12 07:35:43.184647
Jinping,2018-04-26 08:30:50.604517,,,,worldpresidentsdb.85ec14ebdec9e71a4b98cf4ff149676fe4e518da,Xi,,worldpresidentsdb,Communist Party,individual,President,,Xi Jinping,http://www.worldpresidentsdb.com/Xi-Jinping/,,Vice President of the People's Republic of China,,2018-04-12 07:35:43.914516
Trudeau,2018-04-26 08:30:50.715802,,,,worldpresidentsdb.d0208b1f074bbcabff63d790868cd1eda378dcc0,Justin,,worldpresidentsdb,Liberal,individual,President,,Justin Trudeau,http://www.worldpresidentsdb.com/Justin-Trudeau/,,"Minister of Intergovernmental Affairs and Youth, Member of the Canadian Parliament
for Papineau",,2018-04-12 07:35:43.365625
Abbas,2018-04-26 08:30:06.946339,,,,worldpresidentsdb.7aa6e0e6832784c4afb7487fb23acc19bd2adce8,Mahmoud,,worldpresidentsdb,Fatah,individual,President,,Mahmoud Abbas,http://www.worldpresidentsdb.com/Mahmoud-Abbas/,,"Chairman of the Palestine Liberation Organization, Prime Minister of the Palestinian National Authority",,2018-04-12 07:35:35.947297
al Assad,2018-04-26 08:30:06.987275,,,,worldpresidentsdb.29283df0a2787054e1925e563223a0f76ba9c030,Bashar,,worldpresidentsdb,National Progressive Front,individual,President,,Bashar al Assad,http://www.worldpresidentsdb.com/Bashar-al-Assad/,,Secretary of the Regional Command of the Arab Socialist Ba'ath Party of Syria,,2018-04-12 07:35:36.653022
of Saudi Arabia,2018-04-26 08:30:07.128487,,,,worldpresidentsdb.5f7dd700750c8bd4cad5c484e1a6dd3ca5dace34,Salman,,worldpresidentsdb,None,individual,President,,Salman of Saudi Arabia,http://www.worldpresidentsdb.com/Salman-of-Saudi-Arabia/,,"Governor of Riyadh, Minister of Defence",,2018-04-12 07:35:34.519383
Bachelet,2018-04-26 08:30:07.185271,,,,worldpresidentsdb.a61d95736e4f239dcbabcc566c4c89963923f5bf,Michelle,,worldpresidentsdb,Socialist,individual,President,,Michelle Bachelet,http://www.worldpresidentsdb.com/Michelle-Bachelet/,,"Executive Director of UN Women, President pro tempore of the Union of South American Nations, Minister of National Defense, Minister of Health",,2018-04-12 07:35:36.793179
Chan o cha,2018-04-26 08:30:07.185371,,,,worldpresidentsdb.5c95b1bb5ff86716a5861126797924f2d24534b3,Prayut,,worldpresidentsdb,National Council for Peace and Order,individual,President,,Prayut Chan o cha,http://www.worldpresidentsdb.com/Prayut-Chan-o-cha/,,,,2018-04-12 07:35:37.189014
Ardern,2018-04-26 08:30:07.226847,,,,worldpresidentsdb.e71ae9b0d6ca2433d469c86c52d92d08b6c96efa,Jacinda,,worldpresidentsdb,Labour Party,individual,President,,Jacinda Ardern,http://www.worldpresidentsdb.com/Jacinda-Ardern/,,,,2018-04-12 07:35:36.910520
Fattah el Sisi,2018-04-26 08:30:07.226400,,,,worldpresidentsdb.9a0cdae3c43434f1e5a2c5c13103005bf66f4fbb,Abdel,,worldpresidentsdb,Independent,individual,President,,Abdel Fattah el Sisi,http://www.worldpresidentsdb.com/Abdel-Fattah-el-Sisi/,,Deputy Prime Minister of Egypt,,2018-04-12 07:35:36.834955
Ader,2018-04-26 08:30:07.192339,,,,worldpresidentsdb.a46232b45fa35a29e7768a5c093f0cfc565905de,Janos,,worldpresidentsdb,Fidesz,individual,President,,Janos Ader,http://www.worldpresidentsdb.com/Janos-Ader/,,"Speaker of the National Assembly of Hungary, Deputy Chairman of the Committee on the Environment, Public Health and Food Safety",,2018-04-12 07:35:36.390414
Fernandez de Kirchner,2018-04-26 08:30:07.460390,,,,worldpresidentsdb.ce556166c1ed2b44c7f90bb7ad120f62271c792b,Cristina,,worldpresidentsdb,Front for Victory (Justicialis,individual,President,,Cristina Fernandez de Kirchner,http://www.worldpresidentsdb.com/Cristina-Fernandez-de-Kirchner/,,"Deputy, Senator",,2018-04-12 07:35:37.239596
Abe,2018-04-26 08:30:07.454075,,,,worldpresidentsdb.616ac98ee42bb969c7af0cb1c1126b888600a7bb,Shinzo,,worldpresidentsdb,Liberal Democratic Party,individual,President,,Shinzo Abe,http://www.worldpresidentsdb.com/Shinzo-Abe/,,"Chief Cabinet Secretary, Member of Parliament
for Member of the House of Representatives",,2018-04-12 07:35:35.163175
Correa,2018-04-26 08:30:07.670339,,,,worldpresidentsdb.fa667164990be161b373f0d0dbc32155b89584e7,Rafael,,worldpresidentsdb,PAIS Alliance,individual,President,,Rafael Correa,http://www.worldpresidentsdb.com/Rafael-Correa/,,"President pro tempore of the Union of South American Nations, Chairman of the PAIS Alliance, Minister of Finance",,2018-04-12 07:35:37.290475
Cartes,2018-04-26 08:30:07.692747,,,,worldpresidentsdb.964213ef3b92ff5416a6714de1dcacbb8d9922f1,Horacio,,worldpresidentsdb,Colorado Party,individual,President,,Horacio Cartes,http://www.worldpresidentsdb.com/Horacio-Cartes/,,,,2018-04-12 07:35:36.718526
Fischer,2018-04-26 08:30:07.809781,,,,worldpresidentsdb.be84e835605b0a7fe3104e365187562ac848edf2,Heinz,,worldpresidentsdb,Social Democratic,individual,President,,Heinz Fischer,http://www.worldpresidentsdb.com/Heinz-Fischer/,,"Deputy, Minister for Science",,2018-04-12 07:35:36.916103
Tayyip Erdogan,2018-04-26 08:30:07.939877,,,,worldpresidentsdb.f3d5dab6d5e9e3810afeaecb6795e218900ccd09,Recep,,worldpresidentsdb,Justice and Development Party,individual,President,,Recep Tayyip Erdogan,http://www.worldpresidentsdb.com/Recep-Tayyip-Erdogan/,,"Mayor of Istanbul, Prime Minister of Turkey",,2018-04-12 07:35:37.094222
Gauck,2018-04-26 08:30:08.116122,,,,worldpresidentsdb.e2b25096b7db4c695fd9f1b4ddf0b7718a626675,Joachim,,worldpresidentsdb,Independent,individual,President,,Joachim Gauck,http://www.worldpresidentsdb.com/Joachim-Gauck/,,"Federal Commissioner for the Stasi Archives, Member of the Bundestag, Member of the People's Chamber",,2018-04-12 07:35:37.316438
Ghani,2018-04-26 08:30:08.429183,,,,worldpresidentsdb.85d30f65e49be629aaeb2e05f04681d1f149bb09,Ashraf,,worldpresidentsdb,Independent,individual,President,,Ashraf Ghani,http://www.worldpresidentsdb.com/Ashraf-Ghani/,,Minister of Finance,,2018-04-12 07:35:36.911395
Higgins,2018-04-26 08:30:11.150427,,,,worldpresidentsdb.2dde762540c741141fd2c33496b49eeb26c5ea07,Michael,,worldpresidentsdb,Labour Party (1968–2011),individual,President,,Michael Higgins,http://www.worldpresidentsdb.com/Michael-Higgins/,,"Minister for Arts, Culture and the Gaeltacht, Teachta Dála, Senator",,2018-04-12 07:35:37.753236
Humala,2018-04-26 08:30:14.351851,,,,worldpresidentsdb.566ea45bbc9ec9b412af49e73a248ba4f65a499f,Ollanta,,worldpresidentsdb,Peruvian Nationalist Party,individual,President,,Ollanta Humala,http://www.worldpresidentsdb.com/Ollanta-Humala/,,,,2018-04-12 07:35:37.777658
Hussain,2018-04-26 08:30:21.730501,,,,worldpresidentsdb.db5b54bbb20fc1b0b9eb31dee40e8f255614ac9a,Mamnoon,,worldpresidentsdb,Pakistan Muslim League,individual,President,,Mamnoon Hussain,http://www.worldpresidentsdb.com/Mamnoon-Hussain/,,Governor of Sindh,,2018-04-12 07:35:37.001216
Iohannis,2018-04-26 08:30:26.407950,,,,worldpresidentsdb.1b2dfa8f1781ff6d555f9cb51b10a990f035753b,Klaus,,worldpresidentsdb,"Democratic Forum of Germans in Romania (1990–2013), National Liberal Party (2013-14), Independent (2014-present)",individual,President,,Klaus Iohannis,http://www.worldpresidentsdb.com/Klaus-Iohannis/,,Mayor of Sibiu,,2018-04-12 07:35:37.744101
Kenyatta,2018-04-26 08:30:36.871734,,,,worldpresidentsdb.31c97e943684a86c815f840940f07768d9806b19,Uhuru,,worldpresidentsdb,The National Alliance (TNA),individual,President,,Uhuru Kenyatta,http://www.worldpresidentsdb.com/Uhuru-Kenyatta/,,"Minister of Finance, Minister of Trade, Deputy Prime Minister of Kenya, Minister of Local Government",,2018-04-12 07:35:37.857947
Kiska,2018-04-26 08:30:36.895303,,,,worldpresidentsdb.1ff427966e8b7502f6fdab5a75d57ebd830b6036,Andrej,,worldpresidentsdb,Independent,individual,President,,Andrej Kiska,http://www.worldpresidentsdb.com/Andrej-Kiska/,,,,2018-04-12 07:35:37.956544
Lofven,2018-04-26 08:30:37.133729,,,,worldpresidentsdb.223cd387123bb90b54a5d02161ab3b3ffeeac615,Stefan,,worldpresidentsdb,Social Democratic Party,individual,President,,Stefan Lofven,http://www.worldpresidentsdb.com/Stefan-Lofven/,,Opposition Leader,,2018-04-12 07:35:37.393439
Komorowski,2018-04-26 08:30:37.203653,,,,worldpresidentsdb.720d90b175a427e09c2248536bb1a650aa4c7561,Bronislaw,,worldpresidentsdb,Independent (2010–present),individual,President,,Bronislaw Komorowski,http://www.worldpresidentsdb.com/Bronislaw-Komorowski/,,"Marshal of the Sejm, Minister of National Defence",,2018-04-12 07:35:37.589467
Macron,2018-04-26 08:30:36.878005,,,,worldpresidentsdb.97a2d5d98f407546ee225643ee6e16da096dd8e7,Emmanuel,,worldpresidentsdb,,individual,President,,Emmanuel Macron,http://www.worldpresidentsdb.com/Emmanuel-Macron/,,"Minister of the Economy, Industry and Digital Affairs",,2018-04-12 07:35:38.199514
Maduro,2018-04-26 08:30:37.121710,,,,worldpresidentsdb.379ac86d0dd6f4f1778450fd8781cc45be6fb63f,Nicolas,,worldpresidentsdb,Fifth Republic Movement,individual,President,,Nicolas Maduro,http://www.worldpresidentsdb.com/Nicolas-Maduro/,,"Vice President of Venezuela, Minister of Foreign Affairs, Speaker of the National Assembly",,2018-04-12 07:35:38.095010
Michel,2018-04-26 08:30:48.703996,,,,worldpresidentsdb.e728d28df1ef00740e08bab374694535ac7da998,Charles,,worldpresidentsdb,Reformist Movement,individual,President,,Charles Michel,http://www.worldpresidentsdb.com/Charles-Michel/,,"Minister of Development Cooperation, Chairperson of the Reformist Movement",,2018-04-12 07:35:53.041103
Rajoy,2018-04-26 08:30:50.465283,,,,worldpresidentsdb.cbf2a66b92b5e8ed04b33572a3873f04cc347f20,Mariano,,worldpresidentsdb,People's Party,individual,President,,Mariano Rajoy,http://www.worldpresidentsdb.com/Mariano-Rajoy/,,"Leader of the Opposition in Congress, Ministry for the Presidency, First Deputy Prime Minister of Spain, Minister of the Interior, Minister of Education",,2018-04-12 07:35:43.321811
Tan,2018-04-26 08:30:50.740862,,,,worldpresidentsdb.b2bcd5397c9d694c895193efc0e89fe6cefc8ee0,Tony,,worldpresidentsdb,Independent,individual,President,,Tony Tan,http://www.worldpresidentsdb.com/Tony-Tan/,,"Co-ordinating Minister for Security and Defence of Singapore, Deputy Prime Minister of Singapore, Minister for Defence of Singapore, Minister for Education of Singapore, Minister for Finance of Singapore",,2018-04-12 07:35:43.815307
